bikeid,CountOfRenting,SumOfRentedTime,AverageRentTime
16508,796,635540,798.417085427136
17332,753,635492,843.946879150066
40289,768,635354,827.283854166667
40900,711,635271,893.489451476793
17267,766,635244,829.300261096606
15091,730,635074,869.964383561644
41463,699,635034,908.489270386266
20558,627,634862,1012.53907496013
16165,780,634565,813.544871794872
40129,751,634457,844.816245006658
36396,531,634453,1194.82674199623
18310,582,634412,1090.05498281787
40163,785,634294,808.017834394904
32283,721,634239,879.665742024965
17439,790,634094,802.650632911393
18744,601,634009,1054.9234608985
40845,786,634005,806.62213740458
40560,608,633729,1042.31743421053
41146,730,633687,868.064383561644
41656,709,633682,893.768688293371
40700,735,633524,861.937414965986
17108,738,633513,858.418699186992
16967,592,633499,1070.09966216216
40836,719,633484,881.062586926286
38907,722,633468,877.379501385042
17112,739,633448,857.169147496617
40536,773,633388,819.389391979301
19338,790,633357,801.717721518987
25345,744,633191,851.063172043011
41237,751,633104,843.014647137151
40082,662,633093,956.333836858006
40715,714,633064,886.644257703081
40479,750,633047,844.062666666667
33279,717,632922,882.73640167364
18860,767,632919,825.187744458931
35102,785,632650,805.923566878981
26430,767,632545,824.700130378096
40935,784,632537,806.807397959184
40965,695,632428,909.968345323741
36745,397,632407,1592.96473551637
16089,622,632344,1016.63022508039
40185,653,632270,968.254211332312
40909,753,632266,839.662682602922
20975,739,632213,855.497970230041
21198,780,632161,810.46282051282
15242,697,632140,906.944045911047
40281,760,632116,831.731578947369
40535,713,632099,886.534361851332
19181,658,632062,960.580547112462
40242,793,632058,797.046658259773
40422,745,631995,848.315436241611
28999,800,631819,789.77375
40393,752,631705,840.033244680851
38452,697,631657,906.251076040172
28588,792,631488,797.333333333333
40781,826,631353,764.349878934625
28981,772,631166,817.572538860104
32047,785,631121,803.975796178344
40907,753,631117,838.136786188579
19232,745,630910,846.859060402685
41210,659,630821,957.239757207891
25956,552,630755,1142.67210144928
40336,742,630639,849.917789757413
16760,664,630567,949.649096385542
40437,786,630379,802.008905852417
18030,543,630300,1160.77348066298
18239,754,630203,835.81299734748
40724,643,630129,979.982892690513
20886,703,630105,896.308677098151
40674,778,629960,809.717223650386
18159,652,629959,966.194785276074
39953,721,629943,873.707350901526
14595,741,629913,850.085020242915
41089,581,629883,1084.13597246127
40725,750,629822,839.762666666667
40889,798,629652,789.037593984962
24987,772,629543,815.470207253886
40264,745,629391,844.820134228188
17219,418,629264,1505.41626794258
40480,732,629188,859.546448087432
16645,742,629187,847.960916442049
40198,715,629135,879.909090909091
36876,303,629103,2076.24752475248
34291,832,629102,756.132211538462
16539,677,629004,929.104874446086
17845,688,628965,914.193313953488
18229,779,628904,807.322207958922
40745,656,628899,958.6875
21387,720,628865,873.423611111111
16907,790,628725,795.854430379747
40880,769,628578,817.396618985696
18117,721,628422,871.597780859917
17787,668,628258,940.505988023952
17359,778,628082,807.303341902314
30959,820,627795,765.603658536585
41067,744,627553,843.485215053764
40335,694,627525,904.21469740634
30198,790,627436,794.222784810127
34777,782,627432,802.342710997443
40613,729,627381,860.604938271605
40338,718,627325,873.711699164345
40228,568,627310,1104.41901408451
17575,543,627244,1155.14548802947
32321,756,627147,829.559523809524
16991,738,627132,849.772357723577
21085,739,627117,848.602165087957
34859,521,626972,1203.40115163148
17311,756,626879,829.205026455026
40487,753,626641,832.192563081009
40764,766,626608,818.026109660574
25939,754,626603,831.038461538462
19570,730,626507,858.228767123288
19216,721,626487,868.914008321775
39375,700,626404,894.862857142857
21106,702,626391,892.294871794872
16826,649,626214,964.890600924499
27381,749,626110,835.927903871829
38449,669,626034,935.775784753363
19518,721,625995,868.231622746186
15313,665,625975,941.315789473684
40568,741,625771,844.495276653171
40350,730,625763,857.209589041096
40216,749,625572,835.20961281709
30767,656,625438,953.411585365854
40999,756,625334,827.161375661376
27900,739,625285,846.123139377537
27640,627,625219,997.159489633174
14570,689,625083,907.232220609579
40425,757,624907,825.504623513871
41117,760,624838,822.155263157895
40591,746,624828,837.571045576408
19223,725,624604,861.52275862069
41525,746,624467,837.087131367292
40370,731,624413,854.190150478796
15863,701,624379,890.69757489301
18373,730,624349,855.272602739726
37508,243,624331,2569.2633744856
34946,813,624294,767.889298892989
21440,708,624176,881.604519774011
40324,748,624119,834.383689839572
40507,806,623819,773.968982630273
26818,282,623758,2211.90780141844
35561,715,623733,872.353846153846
40916,636,623648,980.578616352201
32055,796,623646,783.474874371859
40446,698,623485,893.244985673353
27124,743,623387,839.013458950202
41383,709,623176,878.950634696756
40454,702,623148,887.675213675214
17997,797,623097,781.803011292346
39892,634,622954,982.577287066246
17068,767,622926,812.159061277705
16867,673,622817,925.433878157504
40355,730,622804,853.156164383562
40650,779,622728,799.394094993582
40063,759,622678,820.392621870883
26752,718,622670,867.228412256267
40470,737,622615,844.796472184532
40759,700,622585,889.407142857143
18100,825,622584,754.647272727273
15185,690,622566,902.269565217391
40343,737,622469,844.598371777476
40734,719,622309,865.52016689847
16145,736,622252,845.451086956522
40575,744,622200,836.290322580645
41154,733,622185,848.819918144611
19153,635,622070,979.637795275591
18511,678,621943,917.32005899705
40271,727,621917,855.45667125172
17730,696,621877,893.501436781609
40362,715,621853,869.724475524476
40352,716,621801,868.437150837989
16394,674,621598,922.252225519288
26382,719,621345,864.179415855355
40049,791,621325,785.493046776233
40044,806,621277,770.815136476427
40261,743,621232,836.113055181696
18575,679,620854,914.365243004418
41398,765,620843,811.559477124183
36646,564,620825,1100.75354609929
40512,769,620792,807.27178153446
28729,827,620768,750.626360338573
28164,729,620734,851.486968449931
40823,756,620732,821.074074074074
40806,714,620669,869.28431372549
33424,824,620662,753.230582524272
14911,668,620652,929.119760479042
17028,734,620586,845.485013623978
16994,710,620514,873.96338028169
27797,713,620489,870.251051893408
40567,718,620420,864.094707520891
17154,705,620360,879.943262411348
18780,711,620197,872.288326300985
18681,717,620121,864.882845188285
20057,749,620079,827.875834445928
42007,738,620019,840.134146341464
16833,734,620012,844.702997275204
40588,793,619981,781.817150063052
40967,737,619874,841.077340569878
19371,744,619784,833.043010752688
40578,776,619692,798.572164948454
17412,683,619581,907.146412884334
41077,659,619456,939.993930197269
16569,646,619434,958.876160990712
40728,721,619205,858.814147018031
40246,674,619150,918.620178041543
16720,717,619073,863.42119944212
41456,702,619071,881.867521367521
20654,760,619036,814.521052631579
41113,748,618877,827.375668449198
40102,788,618735,785.196700507614
41222,759,618718,815.175230566535
21543,722,618513,856.66620498615
41228,772,618447,801.097150259067
41011,557,618416,1110.26211849192
40514,734,618182,842.209809264305
36695,465,618082,1329.20860215054
39957,716,618003,863.132681564246
35754,699,617995,884.113018597997
40416,786,617920,786.157760814249
36598,291,617887,2123.32302405498
40594,688,617817,897.989825581395
40752,745,617563,828.943624161074
38390,765,617442,807.113725490196
40499,731,617323,844.491108071135
15348,781,617314,790.414852752881
21270,663,617311,931.087481146305
39696,684,617125,902.229532163743
40424,711,617122,867.963431786217
24902,695,617029,887.811510791367
19283,538,617027,1146.89033457249
41993,778,617027,793.09383033419
41227,743,617013,830.434724091521
40929,752,616894,820.337765957447
19139,664,616857,929.001506024096
40275,694,616762,888.706051873199
40351,764,616629,807.106020942408
34704,748,616421,824.092245989305
40511,739,616372,834.062246278755
15961,706,616328,872.985835694051
41816,525,616326,1173.95428571429
17260,765,615936,805.145098039216
40961,736,615834,836.73097826087
40114,719,615717,856.351877607789
15580,729,615663,844.530864197531
41290,572,615583,1076.19405594406
17900,428,615388,1437.82242990654
40711,758,615205,811.616094986808
40106,728,615136,844.967032967033
40423,806,614963,762.981389578164
40635,716,614934,858.846368715084
41744,616,614883,998.186688311688
40053,717,614747,857.387726638773
30901,766,614339,802.009138381201
40471,715,614333,859.206993006993
26681,774,614293,793.660206718346
16551,665,614220,923.639097744361
19951,517,614180,1187.96905222437
41972,697,613996,880.912482065997
40140,702,613984,874.621082621083
39058,700,613934,877.048571428571
41713,752,613859,816.301861702128
41697,784,613806,782.915816326531
35543,810,613774,757.745679012346
30674,721,613723,851.210818307906
40702,670,613713,915.989552238806
40930,751,613713,817.194407456724
41100,773,613647,793.851228978008
25777,715,613198,857.61958041958
16519,693,613158,884.787878787879
25064,751,613153,816.448735019973
40047,718,613077,853.867688022284
35771,718,612986,853.740947075209
40073,669,612980,916.26307922272
40420,755,612904,811.793377483444
40387,706,612757,867.92776203966
41129,721,612705,849.798890429958
30362,767,612575,798.663624511082
41261,708,612470,865.070621468927
26448,849,612465,721.395759717315
40272,725,612415,844.710344827586
19386,398,612379,1538.64070351759
41194,699,612322,875.997138769671
40311,704,612297,869.740056818182
36583,148,612182,4136.36486486487
40055,750,612182,816.242666666667
26746,766,612141,799.139686684073
40722,673,612079,909.478454680535
19396,736,611897,831.381793478261
16186,682,611843,897.130498533724
14829,710,611668,861.504225352113
41169,695,611621,880.030215827338
16349,455,611606,1344.18901098901
14693,688,611604,888.959302325581
35372,822,611512,743.931873479319
41750,706,611300,865.86402266289
41312,736,611294,830.5625
40951,734,611249,832.764305177112
17943,736,611225,830.46875
17186,751,611108,813.72569906791
27270,770,611082,793.612987012987
15520,607,611044,1006.66227347611
26896,749,610930,815.6608811749
40380,701,610895,871.462196861626
25148,695,610773,878.810071942446
40292,762,610718,801.46719160105
40051,718,610673,850.519498607242
18266,763,610649,800.326343381389
17069,327,610646,1867.41896024465
36624,724,610624,843.403314917127
40239,745,610361,819.276510067114
20908,662,610358,921.990936555891
40360,694,610284,879.371757925072
30458,759,610029,803.727272727273
40160,666,609922,915.798798798799
15593,665,609916,917.166917293233
16445,727,609849,838.856946354883
31975,633,609645,963.104265402844
41061,728,609585,837.342032967033
41470,759,609560,803.109354413702
24998,716,609388,851.100558659218
40610,744,609291,818.939516129032
28844,714,609286,853.341736694678
40859,740,609166,823.197297297297
41168,737,609091,826.446404341927
41894,688,609067,885.271802325581
20528,676,609059,900.974852071006
16759,695,609054,876.336690647482
20256,698,609043,872.554441260745
40706,679,608779,896.581737849779
16878,741,608649,821.388663967611
40944,745,608488,816.762416107383
41109,730,608458,833.504109589041
41106,726,608435,838.064738292011
40295,676,608262,899.795857988166
17453,501,608228,1214.02794411178
24795,786,608175,773.759541984733
18718,686,608130,886.486880466472
40554,723,608093,841.069156293223
26974,703,608060,864.950213371266
15736,692,608023,878.645953757225
17921,616,607948,986.928571428571
40329,742,607921,819.300539083558
40664,689,607755,882.082728592163
40778,750,607518,810.024
41386,742,607462,818.681940700809
26992,389,607244,1561.03856041131
41069,756,607114,803.060846560847
41930,729,606941,832.566529492456
41399,713,606877,851.159887798037
40730,622,606857,975.654340836013
28510,771,606812,787.045395590143
33438,675,606634,898.717037037037
20331,699,606547,867.735336194564
40654,777,606359,780.384813384813
41376,700,606341,866.201428571429
41533,749,606329,809.518024032043
40969,714,606280,849.131652661064
18071,737,606040,822.306648575305
20601,727,605907,833.434662998625
40608,760,605887,797.219736842105
40770,719,605869,842.655076495132
32228,776,605831,780.710051546392
40421,754,605646,803.244031830239
26071,739,605602,819.48849797023
21003,773,605582,783.417852522639
41335,715,605547,846.918881118881
24886,662,605509,914.666163141994
36828,302,605476,2004.88741721854
15104,729,605430,830.493827160494
17002,705,605404,858.729078014184
21526,634,605337,954.790220820189
41460,756,605336,800.708994708995
21307,742,605335,815.815363881402
26928,745,605114,812.23355704698
15747,331,605102,1828.10271903323
40815,618,604882,978.773462783172
40146,747,604432,809.145917001339
41015,724,604391,834.794198895028
25884,644,604298,938.350931677019
40136,739,604099,817.454668470907
31212,752,603937,803.107712765958
41286,678,603889,890.691740412979
14854,768,603836,786.244791666667
40587,641,603649,941.730109204368
40685,710,603576,850.107042253521
40847,752,603561,802.607712765957
16906,709,603522,851.229901269394
17984,677,603453,891.363367799114
15216,541,603405,1115.35120147874
41266,734,603337,821.985013623978
19900,661,603185,912.534039334342
41612,702,603157,859.198005698006
40334,714,603104,844.683473389356
41328,745,603089,809.515436241611
40306,625,603081,964.9296
28893,727,602994,829.427785419532
40698,694,602913,868.750720461095
38284,737,602799,817.909090909091
32091,731,602744,824.547195622435
41407,706,602726,853.71954674221
41808,732,602518,823.112021857924
40287,695,602403,866.76690647482
40458,779,602395,773.292682926829
40477,704,602388,855.664772727273
21020,498,602123,1209.08232931727
40447,720,602089,836.234722222222
34668,741,602032,812.458839406208
40419,722,602019,833.821329639889
29334,554,601913,1086.48555956679
40364,672,601888,895.666666666667
15700,722,601747,833.44459833795
41620,723,601724,832.260027662517
41593,717,601637,839.103207810321
17174,649,601626,927.004622496148
38669,727,601479,827.343878954608
40104,660,601449,911.286363636364
40864,680,601416,884.435294117647
41123,756,601408,795.513227513228
41955,735,601278,818.065306122449
33618,747,601209,804.831325301205
40395,691,601156,869.97973950796
35803,756,601128,795.142857142857
40488,736,601116,816.733695652174
40278,678,601115,886.600294985251
41112,710,601113,846.638028169014
41769,636,601086,945.103773584906
40373,725,600958,828.907586206897
40893,741,600848,810.860998650472
40966,679,600809,884.843888070692
40978,659,600791,911.670713201821
41748,569,600691,1055.69595782074
18006,632,600685,950.450949367089
41104,762,600475,788.024934383202
40172,792,600443,758.135101010101
31520,638,600410,941.081504702194
41321,765,600379,784.809150326797
41877,633,600343,948.40916271722
21158,697,600313,861.281205164993
24924,724,600270,829.102209944751
21471,670,600082,895.644776119403
40404,735,600077,816.431292517007
41300,728,600038,824.228021978022
40997,765,600036,784.360784313726
16607,681,599833,880.812041116006
36141,130,599599,4612.3
40843,739,599508,811.242219215156
41369,699,599394,857.502145922747
16768,686,599363,873.706997084548
15920,719,599253,833.453407510431
40993,746,599244,803.276139410188
41784,756,599147,792.522486772487
40312,728,599104,822.945054945055
40968,722,598994,829.631578947369
17996,614,598987,975.548859934853
40602,698,598949,858.093123209169
41891,607,598935,986.71334431631
25570,656,598877,912.922256097561
40095,723,598790,828.20193637621
25233,756,598722,791.960317460318
40639,717,598679,834.977684797769
41390,720,598639,831.443055555556
41393,717,598489,834.712691771269
40520,696,598467,859.866379310345
14601,707,598458,846.475247524753
40386,748,598446,800.061497326203
40692,701,598408,853.64907275321
19376,610,598405,980.991803278689
41875,701,598366,853.589158345221
40492,699,598364,856.02861230329
41532,722,598333,828.716066481995
16666,705,598329,848.693617021277
21094,598,597999,999.998327759197
40374,738,597955,810.237127371274
21050,623,597760,959.486356340289
42026,682,597734,876.442815249267
41618,674,597666,886.744807121662
41440,753,597610,793.638778220452
42039,667,597522,895.835082458771
19973,610,597515,979.532786885246
18776,731,597487,817.355677154583
41082,766,597483,780.003916449086
25355,689,597456,867.134978229318
17208,605,597351,987.357024793388
30533,658,597279,907.718844984803
26372,727,597215,821.478679504814
38824,665,597187,898.025563909775
41828,681,597167,876.897209985316
41299,777,597078,768.440154440155
20566,617,597052,967.669367909238
40525,702,596929,850.326210826211
28117,788,596833,757.402284263959
33950,784,596829,761.261479591837
21328,642,596804,929.601246105919
19207,698,596733,854.918338108883
40451,742,596486,803.88948787062
16489,709,596442,841.244005641749
40389,740,596404,805.951351351351
20688,699,596386,853.198855507868
28441,745,596380,800.510067114094
40436,730,596308,816.860273972603
19871,736,596302,810.192934782609
40850,747,596051,797.926372155288
41725,667,596029,893.596701649176
38942,605,595948,985.038016528926
41822,626,595905,951.924920127796
41708,577,595845,1032.66031195841
41302,575,595805,1036.18260869565
41242,685,595709,869.648175182482
41272,695,595641,857.037410071943
41760,694,595549,858.13976945245
40950,512,595546,1163.17578125
35727,771,595460,772.321660181582
40481,724,595438,822.42817679558
41148,683,595419,871.770131771596
30849,685,595244,868.969343065693
21364,713,595237,834.834502103787
15413,695,595219,856.430215827338
40714,705,595192,844.243971631206
41394,741,595054,803.041835357625
28800,736,594878,808.258152173913
40390,664,594855,895.865963855422
40839,751,594781,791.98535286285
41410,723,594598,822.403872752421
40162,709,594325,838.258110014104
40802,686,594298,866.32361516035
40372,713,594238,833.433380084152
40912,706,594194,841.634560906516
20698,634,594126,937.107255520505
28455,761,594064,780.636005256242
41184,586,594018,1013.68259385666
41353,735,593824,807.92380952381
41450,700,593670,848.1
21236,725,593638,818.811034482759
18539,724,593617,819.912983425414
40087,702,593486,845.421652421653
41387,652,593446,910.193251533742
41188,749,593296,792.117489986649
35587,588,593202,1008.84693877551
41516,676,593137,877.421597633136
40956,680,593119,872.233823529412
19308,665,593019,891.757894736842
17572,682,592990,869.486803519062
40320,731,592948,811.146374829001
40308,707,592901,838.615275813296
17975,711,592768,833.710267229255
41942,693,592736,855.318903318903
40523,696,592670,851.537356321839
18335,651,592550,910.215053763441
40196,761,592517,778.603153745072
41050,702,592504,844.022792022792
30861,749,592451,790.989319092123
40729,728,592404,813.741758241758
40375,727,592375,814.821182943604
15752,692,592362,856.014450867052
19558,670,592327,884.070149253731
36696,711,592293,833.042194092827
40687,674,592274,878.744807121662
40214,719,592221,823.673157162726
41658,717,592212,825.958158995816
24815,686,592196,863.259475218659
40681,696,592133,850.765804597701
27589,627,591795,943.851674641148
17312,756,591537,782.456349206349
34983,710,591444,833.019718309859
15632,777,591279,760.976833976834
17301,377,591270,1568.35543766578
20138,719,591172,822.214186369958
41336,715,591164,826.802797202797
41956,700,591148,844.497142857143
18087,703,591144,840.887624466572
41323,727,590989,812.914718019257
25627,693,590938,852.724386724387
40629,656,590938,900.82012195122
18469,729,590822,810.455418381344
40398,713,590691,828.458625525947
40581,737,590673,801.455902306649
15070,669,590667,882.910313901345
40949,729,590573,810.113854595336
38948,569,590416,1037.63796133568
35703,723,590382,816.572614107884
25215,671,590359,879.819672131148
41213,675,590305,874.525925925926
40799,736,590256,801.978260869565
33801,807,590114,731.244114002478
40853,693,590111,851.531024531024
40127,732,590087,806.129781420765
40755,703,590051,839.332859174965
40433,619,589927,953.032310177706
21054,696,589868,847.511494252874
41688,623,589818,946.738362760835
40111,729,589794,809.045267489712
34662,740,589793,797.017567567568
38527,691,589744,853.464544138929
40820,685,589683,860.851094890511
31036,766,589391,769.439947780679
24813,645,589236,913.544186046512
40066,698,588984,843.816618911175
41045,713,588912,825.963534361851
41377,719,588860,818.998609179416
19653,683,588845,862.144948755491
40668,707,588812,832.831683168317
40314,725,588694,811.991724137931
26067,772,588656,762.507772020725
40426,736,588619,799.754076086957
40871,702,588556,838.39886039886
41536,606,588423,970.995049504951
41764,703,588328,836.881934566145
41308,733,588294,802.583901773533
40990,712,588277,826.231741573034
41843,672,588255,875.379464285714
33558,568,588202,1035.56690140845
40411,727,588190,809.064649243466
40123,579,588179,1015.85319516408
41712,720,588154,816.880555555556
40773,746,587996,788.198391420912
41039,679,587764,865.631811487482
17067,625,587748,940.3968
40394,760,587721,773.317105263158
20298,741,587660,793.06342780027
27284,698,587517,841.714899713467
40164,696,587469,844.064655172414
41682,716,587446,820.45530726257
41482,708,587225,829.41384180791
27405,691,587206,849.791606367583
41265,735,587097,798.771428571429
18572,716,587078,819.941340782123
40552,641,587019,915.786271450858
40731,733,586954,800.755798090041
21395,673,586951,872.141158989599
34176,785,586883,747.621656050955
42029,690,586816,850.457971014493
19623,707,586783,829.961810466761
41690,656,586725,894.397865853659
16318,726,586587,807.971074380165
40057,723,586518,811.228215767635
40998,692,586495,847.53612716763
40237,708,586447,828.314971751412
40632,648,586337,904.841049382716
40332,725,586304,808.695172413793
19392,700,586260,837.514285714286
14919,606,586182,967.29702970297
41412,642,586164,913.028037383178
40165,740,586153,792.098648648649
40810,716,586144,818.63687150838
32054,624,586105,939.270833333333
41424,706,586086,830.15014164306
40719,678,586005,864.314159292036
41889,696,585957,841.89224137931
41630,709,585885,826.354019746121
40181,701,585638,835.432239657632
34300,706,585568,829.416430594901
41007,696,585417,841.116379310345
38774,563,585378,1039.74777975133
15427,690,585224,848.150724637681
35616,699,585209,837.20886981402
41218,569,585157,1028.39543057996
17724,661,585110,885.189107413011
40599,686,585055,852.849854227405
25673,703,584912,832.022759601707
14544,595,584909,983.040336134454
41244,735,584895,795.775510204082
41547,688,584883,850.120639534884
41351,673,584869,869.047548291233
40543,674,584866,867.753709198813
41755,692,584548,844.722543352601
27047,674,584482,867.183976261128
15998,689,584360,848.127721335269
14529,675,584342,865.691851851852
41378,693,584336,843.197691197691
41962,676,584288,864.331360946746
40238,704,584190,829.815340909091
41781,658,584121,887.72188449848
17482,753,584114,775.715803452855
41028,733,583965,796.678035470669
40666,729,583964,801.048010973937
42027,703,583848,830.509246088193
40152,697,583430,837.058823529412
40103,697,583374,836.978479196557
25252,605,583341,964.2
40354,705,583281,827.348936170213
41624,719,583273,811.2280945758
40620,717,583238,813.442119944212
30904,725,583226,804.449655172414
40170,606,583125,962.252475247525
41301,643,583113,906.863141524106
40079,677,583076,861.264401772526
41541,710,582944,821.047887323944
28575,643,582917,906.55832037325
41055,679,582902,858.471281296024
40529,727,582844,801.711141678129
40954,689,582785,845.841799709724
40697,706,582773,825.457507082153
40139,672,582698,867.110119047619
40637,702,582547,829.839031339031
28524,326,582281,1786.13803680982
19737,700,581892,831.274285714286
31507,686,581809,848.118075801749
40313,714,581794,814.837535014006
41514,725,581666,802.297931034483
32396,447,581579,1301.07158836689
40178,605,581546,961.23305785124
33184,650,581499,894.613846153846
41765,704,581422,825.883522727273
40630,702,581410,828.219373219373
35537,665,581391,874.272180451128
16277,712,581194,816.283707865169
40858,713,581190,815.133239831697
41275,663,581045,876.387631975867
40598,725,580749,801.033103448276
41135,786,580687,738.787531806616
41672,656,580406,884.765243902439
14972,600,580359,967.265
35909,552,580353,1051.36413043478
41983,680,580323,853.416176470588
20280,720,580258,805.913888888889
41485,715,580224,811.502097902098
41285,683,580051,849.269399707174
40566,733,579895,791.12551159618
21077,739,579774,784.538565629229
40202,717,579736,808.557880055788
41337,689,579697,841.359941944848
41759,685,579680,846.248175182482
27140,729,579658,795.141289437586
21073,716,579547,809.423184357542
19786,649,579520,892.942989214176
15218,771,579223,751.261997405966
41898,719,579193,805.55354659249
40874,692,579175,836.958092485549
40133,718,579162,806.632311977716
40892,710,579103,815.638028169014
25089,673,579027,860.367013372957
41437,721,578993,803.04160887656
40388,717,578959,807.47419804742
41978,685,578938,845.16496350365
41477,618,578933,936.784789644013
25775,739,578793,783.211096075778
40875,690,578783,838.815942028986
40592,693,578698,835.062049062049
41844,582,578469,993.932989690722
40377,738,578354,783.677506775068
40453,643,578278,899.343701399689
17813,634,578244,912.056782334385
16719,680,578195,850.286764705882
16962,546,578145,1058.87362637363
40179,702,578116,823.527065527066
41657,691,578001,836.470332850941
18101,632,577932,914.449367088608
40680,687,577910,841.208151382824
17657,708,577819,816.128531073446
18108,644,577818,897.232919254659
40933,762,577778,758.238845144357
17533,664,577646,869.948795180723
41471,620,577597,931.608064516129
33924,799,577515,722.797246558198
41080,661,577419,873.553706505295
25167,714,577343,808.603641456583
40682,589,577336,980.196943972835
32039,673,577318,857.827637444279
40467,715,577309,807.425174825175
41127,605,577287,954.193388429752
41381,725,577185,796.11724137931
21668,660,577139,874.45303030303
40371,680,577126,848.714705882353
16945,673,577037,857.410104011887
18260,674,577028,856.124629080119
17880,755,577020,764.264900662252
26827,651,576987,886.308755760369
40928,711,576961,811.478199718706
17210,425,576932,1357.48705882353
41233,723,576811,797.802213001383
40199,552,576703,1044.7518115942
41367,615,576572,937.515447154472
40315,710,576415,811.852112676056
40093,739,576400,779.972936400541
20790,671,576373,858.976154992548
41339,707,576309,815.147100424328
42003,694,576301,830.404899135447
16350,700,576281,823.258571428571
41366,686,576138,839.851311953353
20052,677,576032,850.859675036928
35570,718,575993,802.218662952646
32104,646,575973,891.59907120743
15804,717,575854,803.143654114365
41090,678,575565,848.91592920354
41317,702,575497,819.796296296296
41738,688,575417,836.361918604651
36794,644,575414,893.5
41531,658,575414,874.489361702128
15309,666,575369,863.917417417417
40277,743,575318,774.317631224765
40852,655,575176,878.131297709924
40286,721,575173,797.743411927878
40830,701,575093,820.389443651926
40472,672,575070,855.758928571429
40299,705,574958,815.543262411348
34818,776,574942,740.904639175258
39502,653,574824,880.281776416539
41161,699,574729,822.216022889843
40788,682,574690,842.653958944282
41274,697,574686,824.513629842181
40125,739,574662,777.621109607578
41281,612,574479,938.691176470588
40851,686,574473,837.424198250729
41315,662,574444,867.740181268882
39313,536,574414,1071.66791044776
18815,669,574285,858.423019431988
40877,668,574279,859.699101796407
40614,687,574275,835.917030567686
40989,648,574253,886.192901234568
41105,753,574191,762.537848605578
40931,701,574152,819.047075606277
41489,712,574101,806.321629213483
40937,687,574054,835.595342066958
40540,658,573924,872.224924012158
18935,704,573897,815.194602272727
40203,632,573778,907.876582278481
41735,643,573705,892.231726283048
17788,660,573696,869.236363636364
41498,675,573668,849.878518518518
40428,718,573664,798.974930362117
40555,732,573555,783.545081967213
40330,671,573530,854.739195230999
41214,568,573469,1009.62852112676
25127,667,573435,859.72263868066
41905,650,573395,882.146153846154
41023,723,573392,793.073305670816
41220,674,573377,850.707715133531
41530,712,573264,805.146067415731
15465,556,573238,1031.0035971223
40776,739,573115,775.527740189445
41333,642,573106,892.688473520249
40212,656,573075,873.58993902439
19430,708,573034,809.370056497175
41895,699,573000,819.742489270386
40357,738,572952,776.357723577236
40846,622,572948,921.138263665595
39474,581,572930,986.110154905336
40282,736,572887,778.379076086957
25609,649,572738,882.493066255778
14878,692,572651,827.530346820809
40679,645,572639,887.812403100775
33126,678,572593,844.532448377581
40688,686,572564,834.64139941691
16020,665,572527,860.942857142857
41696,693,572500,826.118326118326
40359,683,572413,838.086383601757
40112,686,572404,834.408163265306
40294,704,572385,813.046875
33823,762,572364,751.133858267717
41085,640,572250,894.140625
40673,637,572199,898.2715855573
40485,688,571894,831.241279069768
41617,698,571862,819.28653295129
25055,699,571817,818.050071530758
33365,647,571813,883.791344667697
41809,630,571801,907.620634920635
35558,533,571784,1072.76547842402
18947,731,571728,782.117647058824
41298,679,571673,841.933726067747
40923,719,571639,795.047287899861
16481,668,571533,855.588323353294
40137,717,571488,797.054393305439
41079,670,571427,852.876119402985
40544,716,571285,797.884078212291
29144,687,571242,831.502183406114
15224,655,571192,872.048854961832
16348,584,571034,977.797945205479
20002,689,571016,828.760522496372
40794,690,570920,827.420289855072
35805,655,570894,871.593893129771
41445,685,570761,833.227737226277
40757,642,570747,889.014018691589
40621,708,570681,806.046610169492
18352,647,570386,881.585780525502
35028,737,570226,773.712347354138
21296,675,570219,844.768888888889
40303,708,570199,805.36581920904
40107,619,570184,921.13731825525
41605,651,570170,875.837173579109
41762,712,570061,800.647471910112
41631,722,570000,789.473684210526
40910,696,569975,818.929597701149
27316,692,569964,823.647398843931
27745,651,569923,875.457757296467
15474,596,569842,956.110738255034
21456,688,569826,828.235465116279
40341,681,569750,836.637298091043
18321,631,569735,902.908082408875
41331,709,569685,803.504936530324
40582,691,569671,824.415340086831
36908,219,569644,2601.11415525114
40284,671,569600,848.882265275708
16011,715,569514,796.523076923077
41201,736,569459,773.721467391304
40792,746,569431,763.312332439678
41967,562,569346,1013.07117437722
28558,747,569330,762.155287817939
41404,698,569234,815.521489971347
40748,692,569120,822.42774566474
17031,602,569048,945.262458471761
41046,621,568989,916.246376811594
40624,599,568967,949.86143572621
41913,698,568752,814.830945558739
19250,705,568666,806.618439716312
41646,633,568593,898.251184834123
41132,732,568445,776.564207650273
40260,648,568405,877.168209876543
40118,711,568345,799.360056258791
40369,697,568177,815.175035868006
40101,735,568155,773
41542,662,568041,858.067975830816
19572,692,568039,820.865606936416
40392,698,568027,813.792263610315
40585,686,567995,827.981049562682
41083,677,567846,838.768094534712
28627,402,567700,1412.18905472637
41208,635,567699,894.014173228347
16761,671,567570,845.856929955291
20010,691,567492,821.261939218524
18773,622,567458,912.311897106109
40396,687,567458,825.994177583697
41329,712,567353,796.844101123596
40898,701,567246,809.195435092725
41425,683,567085,830.285505124451
41446,679,566932,834.951399116348
35982,433,566916,1309.27482678984
26021,652,566859,869.415644171779
30978,734,566684,772.049046321526
