"","stationId","stationName","latitude","longitude","totalHires","manHires","womanHires"
"707","3449","Eckford St & Engert Ave",40.7214625622982,-73.9480090141296,378,280,87
"708","443","Bedford Ave & S 9 St",40.70853074,-73.96408963,377,227,119
"709","3492","E 118 St & Park Ave",40.8005385,-73.9419949,372,270,85
"710","3756","White St & Moore St",40.70451,-73.9351,371,278,58
"711","3604","Rogers Ave & Sterling St",40.6630619,-73.9538746,369,226,101
"712","3551","3 Ave & E 112 St",40.795508,-73.941606,365,206,117
"713","3559","21 St & 38 Ave",40.7576314,-73.9391224,365,184,155
"714","3072","Leonard St & Boerum St",40.70583339,-73.94644578,363,239,80
"715","3061","Throop Ave & Myrtle Ave",40.69622937,-73.94371094,359,246,86
"716","3405","5 St & 6 Ave",40.6704836,-73.98208968,359,254,93
"717","3523","24 Ave & 29 St",40.7729,-73.916142,357,219,122
"718","3757","Stagg St & Morgan Ave",40.71068,-73.93372,357,283,61
"719","3054","Greene Ave & Throop Ave",40.6894932,-73.942061,356,192,100
"720","357","E 11 St & Broadway",40.73261787,-73.99158043,356,216,122
"721","397","Fulton St & Clermont Ave",40.68415748,-73.96922273,355,230,104
"722","3609","Vernon Blvd & 31 Ave",40.7692475,-73.9354504,354,238,92
"723","3565","36 Ave & 10 St",40.7614376,-73.9411265,350,193,125
"724","3524","19 St & 24 Ave",40.7774552,-73.9225403,349,232,107
"725","3525","23 Ave & 27 St",40.776165,-73.9153175,347,250,81
"726","3691","28 Ave & 44 St",40.7640893235069,-73.9106512069702,345,243,91
"727","3766","Sharon St & Olive St",40.71535,-73.93856,344,187,125
"728","3582","Lincoln Pl & Classon Ave",40.6721683,-73.9609,334,150,164
"729","365","Fulton St & Grand Ave",40.68223166,-73.9614583,333,247,70
"730","3602","31 Ave & 34 St",40.763154,-73.920827,330,191,110
"731","3595","35 St & Broadway",40.760339,-73.9222427,326,233,81
"732","3392","Commerce St & Van Brunt St",40.6812117,-74.00860912,325,236,70
"733","3543","Morningside Dr & Amsterdam Ave",40.81028506306,-73.9573645591736,325,229,79
"734","3554","Vernon Blvd & 41 Rd",40.7552433,-73.9485678,322,242,54
"735","3327","3 Ave & E 100 St",40.7877214,-73.94728331,321,185,82
"736","3585","Union St & Bedford Ave",40.6691783,-73.9554162,320,218,77
"737","3612","30 Ave & 21 St",40.7703743,-73.9286078,319,270,41
"738","3063","Nostrand Ave & Myrtle Ave",40.69527008,-73.95238108,316,187,68
"739","3727","Frost St & Meeker Ave",40.7176619708399,-73.948800265789,308,212,84
"740","3810","Central Park West & W 82 St",40.78259,-73.97121,305,193,83
"741","3619","Newtown Ave & 23 St",40.7713615,-73.9246145,303,248,39
"742","407","Henry St & Poplar St",40.700469,-73.991454,303,218,77
"743","3621","27 Ave & 9 St",40.7739825,-73.9309134,301,217,52
"744","3782","Brooklyn Bridge Park - Pier 2",40.69846,-73.99718,295,136,56
"745","3122","48 Ave & 5 St",40.7443632870669,-73.9558732509613,294,186,61
"746","3532","Ditmars Blvd & 19 St",40.78145,-73.9183302,291,233,28
"747","3770","Central Ave & Flushing Ave",40.70283,-73.9333,291,221,48
"748","3070","McKibbin St & Manhattan Ave",40.70510918,-73.94407279,289,186,79
"749","3340","Wolcott St & Dwight St",40.6753274,-74.0100698,288,184,82
"750","3613","Center Blvd & 48 Ave",40.745038,-73.957539,286,193,44
"751","3776","Central Ave & Starr Street",40.7,-73.92834,281,175,57
"752","3044","Albany Ave & Fulton St",40.6800105,-73.938475,276,168,67
"753","3144","E 81 St & Park Ave",40.77677702,-73.9590097,274,180,90
"754","3059","Pulaski St & Marcus Garvey Blvd",40.6933982,-73.939877,271,144,84
"755","3768","Waterbury St & Stagg St",40.71019,-73.93734,271,190,57
"756","3767","Powers St & Olive St",40.71323,-73.93894,268,202,55
"757","3573","35 St & 34 Ave",40.7580583,-73.9242751,267,175,83
"758","3287","W 87 St & West End Ave",40.78962,-73.97757,266,187,72
"759","3789","Fulton St & Irving Pl",40.68186,-73.95943,264,161,81
"760","3514","Astoria Park S & Shore Blvd",40.7767,-73.927631,260,125,107
"761","3528","Steinway St & 23 Ave",40.7713937,-73.9077436,258,181,56
"762","3515","24 Ave & 26 St",40.774591,-73.918544,256,195,54
"763","3775","Suydam St & Knickerbocker Ave",40.70201,-73.92377,254,169,51
"764","3566","Crescent St & 35 Ave",40.7596276,-73.9321455,252,187,58
"765","3589","Broadway & 12 St",40.7668,-73.9347774,249,188,44
"766","3661","Montgomery St & Franklin Ave",40.6664393068708,-73.9605563879013,244,216,19
"767","3302","Columbus Ave & W 103 St",40.7969347,-73.9643412291,242,159,67
"768","3607","31 Ave & 14 St",40.7682,-73.9322662,233,198,24
"769","3772","Devoe St & Morgan Ave",40.71381,-73.93515,230,163,58
"770","3646","35 Ave & 10 St",40.7631548191037,-73.9398550987244,229,185,36
"771","3575","Crescent St & 34 Ave",40.76108,-73.930562,227,159,50
"772","3588","Vernon Blvd & 10 St",40.7671863,-73.9373554,224,165,43
"773","3393","Richards St & Delavan St",40.6794327,-74.00785041,223,164,38
"774","3759","Irving Ave & Jefferson St",40.70538,-73.92535,216,111,71
"775","3567","11 St & 35 Ave",40.7627442,-73.9391141,215,186,24
"776","3774","Knickerbocker Ave & George St",40.70443,-73.92836,215,140,44
"777","3778","Irving Ave & DeKalb Ave",40.7027,-73.92095,214,144,36
"778","3605","31 Ave & Crescent St",40.7658346,-73.9265474,213,152,39
"779","3456","Jackson St & Leonard St",40.7163803197356,-73.9482128620148,210,129,71
"780","3764","Bushwick Ave & McKibbin St",40.70552,-73.93936,208,128,53
"781","3564","21 St & 36 Ave",40.7601853,-73.9362726,205,186,14
"782","3342","Pioneer St & Richards St",40.6777748,-74.0094613,204,132,52
"783","3587","Carroll St & Washington Ave",40.6686744,-73.9618148,199,112,71
"784","3758","George St & Wilson Ave",40.703,-73.92997,198,123,42
"785","3779","Hart St & Wyckoff Ave",40.70488,-73.91991,195,124,48
"786","3586","34 Ave & 13 St",40.7638753,-73.9364848,191,164,24
"787","3795","10 St & 2 Ave",40.67191,-73.99361,189,111,70
"788","3326","Clinton St & Centre St",40.67434,-74.00194698,183,120,54
"789","3513","21 St & Hoyt Ave S",40.774645,-73.923706,180,106,61
"790","3530","Crescent St & Ditmars Blvd",40.7787185,-73.9145645,175,127,39
"791","3716","40 Ave & Crescent St",40.7535992020056,-73.9379560947418,175,100,54
"792","3601","Sterling St & Bedford Ave",40.6627059,-73.9569115,173,97,54
"793","3333","Columbia St & Lorraine St",40.6747055,-74.0075572,172,112,49
"794","3773","Knickerbocker Ave & Thames St",40.70539,-73.92976,170,94,40
"795","3394","Columbia St & W 9 St",40.6769993,-74.00647134,165,104,51
"796","3395","Henry St & W 9 St",40.6763744,-74.00324957,164,103,57
"797","3337","Dwight St & Van Dyke St",40.673635513415,-74.0119555592537,163,91,60
"798","3577","34 Ave & 21 St",40.7628138,-73.9342862,161,114,34
"799","3590","Carroll St & Franklin Ave",40.6679411,-73.9588,158,118,26
"800","3522","37 St & 24 Ave",40.7701477,-73.9120938,154,105,39
"801","3432","NYCBS Depot - GOW",40.6690601350111,-73.9946365356445,147,126,15
"802","3765","Bushwick Ave & Stagg St",40.7099,-73.94008,137,83,12
"803","3777","Stockholm St & Wilson Ave",40.6993,-73.92304,136,90,25
"804","3720","Wyckoff St & Bond St",40.6846165389795,-73.9872128516436,135,103,30
"805","3596","Sullivan Pl & Bedford Ave",40.6642406,-73.9574686,122,83,26
"806","3401","2 Ave & 9 St",40.6724811,-73.99331394,107,61,43
"807","3371","4 Ave & 2 St",40.6746134224758,-73.9850114285946,105,72,32
"808","3512","27 Ave & 4 St",40.7747175,-73.9337894,103,63,33
"809","3769","White St & Johnson Ave",40.70717,-73.93581,103,66,30
"810","3325","E 95 St & 3 Ave",40.7849,-73.9505,101,68,29
"811","3631","Crown St & Bedford Ave",40.666563,-73.956741,77,47,24
"812","3805","E 80 St & Park Ave",40.77617,-73.95976,77,55,17
"813","3793","Stuyvesant Walk & 1 Av Loop",40.73234,-73.97898,71,48,16
"814","3479","Picnic Point",40.68513,-74.02535,52,18,18
"815","3182","Yankee Ferry Terminal",40.68693,-74.01697,40,16,17
"816","3803","Bedford Ave & Montgomery St",40.66582,-73.95693,39,25,10
"817","3245","NYCBS DEPOT - DELANCEY",40.7164442313448,-73.9823305606842,36,22,7
"818","NULL","NULL",40.848,-73.887,31,31,0
"819","3254","Soissons Landing",40.69232,-74.01487,24,13,5
"820","3811","27 Ave & 3 St",40.77485,-73.9342,18,7,7
"821","3823","Beaver St & Fayette St",40.70099,-73.93921,14,5,5
"822","3842","Bushwick Ave & Dekalb Ave",40.69502,-73.92825,8,7,1
"823","3820","Willoughby Ave & Myrtle Ave",40.69757,-73.93098,6,3,1
"824","3821","Evergreen Ave & Noll St",40.70106,-73.93318,6,2,1
"825","3819","Green St & McGuinness Blvd",40.73396,-73.95204,5,3,2
"826","3854","Morgan Ave & Maspeth Ave",40.71666,-73.93637,5,3,2
"827","3040","Handlebar @ Gowanus",40.6698,-73.99498,4,3,1
"828","3822","Bushwick Ave & Forrest St",40.70076,-73.93641,4,3,1
"829","3817","Withers St & Kingsland Ave",40.71773,-73.94051,3,3,0
"830","3210","Pershing Field",40.74268,-74.05179,2,0,0
"831","3853","Harrison Pl & Porter Ave",40.70686,-73.92851,2,2,0
"832","3183","Exchange Place",40.71625,-74.03346,1,1,0
"833","3195","Sip Ave",40.7309,-74.06391,1,0,1
"834","3198","Heights Elevator",40.74872,-74.04044,1,0,0
"835","3209","Brunswick St",40.72418,-74.05066,1,1,0
"836","3818","Calyer St & Jewel St",40.72984,-73.94839,1,1,0
"837","3858","Kent St & McGuinness Blvd",40.73124,-73.95161,1,1,0
