"","stationId","stationName","latitude","longitude","hires"
"814","518","E 39 St & 2 Ave",40.74780373,-73.9734419,2663
"815","519","Pershing Square North",40.751873,-73.977706,3970
"816","520","W 52 St & 5 Ave",40.75992262,-73.97648516,2131
"817","522","E 51 St & Lexington Ave",40.75714758,-73.97207836,1527
"818","523","W 38 St & 8 Ave",40.75466591,-73.99138152,2594
"819","524","W 43 St & 6 Ave",40.75527307,-73.98316936,674
"820","525","W 34 St & 11 Ave",40.75594159,-74.0021163,7332
"821","526","E 33 St & 5 Ave",40.74765947,-73.98490707,1906
"822","528","2 Ave & E 31 St",40.74290902,-73.97706058,3381
"823","529","W 42 St & 8 Ave",40.7575699,-73.99098507,1818
"824","530","11 Ave & W 59 St",40.7714967105444,-73.9904603362083,3503
"825","531","Forsyth St & Broome St",40.71893904,-73.99266288,3578
"826","532","S 5 Pl & S 5 St",40.710451,-73.960876,5098
"827","533","Broadway & W 38 St",40.75299641,-73.98721619,1331
"828","534","Water - Whitehall Plaza",40.70255065,-74.0127234,1545
"829","536","1 Ave & E 30 St",40.74144387,-73.97536082,1391
"830","539","Metropolitan Ave & Bedford Ave",40.71534825,-73.96024116,4018
"831","540","Lexington Ave & E 29 St",40.7431155537649,-73.9821535348892,2004
"832","545","E 23 St & 1 Ave",40.736502,-73.97809472,2520
"833","546","E 30 St & Park Ave S",40.74444921,-73.98303529,2007
"834","72","W 52 St & 11 Ave",40.76727216,-73.99392888,3295
"835","79","Franklin St & W Broadway",40.71911552,-74.00666661,1499
"836","82","St James Pl & Pearl St",40.71117416,-74.00016545,854
"837","83","Atlantic Ave & Fort Greene Pl",40.68382604,-73.97632328,1456
"838","NULL","NULL",40.863,-73.896,5
